cw	pmi_4	raw_4	freq
unterschiedlich/ADJ	-0.84143007	23	173730
unterschlagen/VVF	1.6197478	1	690
unterschreiten/VVF	1.1639212	1	1135
unterschätzen/VVP	-0.14967832	1	4382
unterstützen/VVF	-0.45005667	11	60791
unterstützen/VVI	-2.3307343	1	38340
unterstützen/VVP	-1.2511207	3	39882
unterstützend/ADJ	0.34787503	2	4667
unterstützender/ADJ	5.160178	1	18
untersuchen/VVF	-0.91166323	2	17407
untersuchen/VVI	-1.5784587	1	17596
untersucht/ADJ	-0.7597356	1	6847
untertauchen/VVP	1.8898046	1	548
untertauchende/ADJ	8.000717	1	1
untertauchenden/ADJ	6.4425726	1	5
unterteilen/VVP	-0.27628142	1	4914
unterwegs/ADV	0.25210914	12	33386
untotes/ADJ	5.435768	1	14
unt´/ADJ	8.470721	1	1
untätig/ADJ	1.4271246	2	1633
ununterbrochen/ADJ	0.7961268	4	5794
unverbesserlich/ADJ	1.5835768	1	691
unverbraucht/ADJ	1.5414001	1	703
unverdünnt/ADJ	3.0662434	1	166
unvergessen/ADJ	2.014789	3	1627
unvergessliches/ADJ	2.072459	1	445
unvergleichlich/ADJ	1.3856149	4	3284
unverhältnismäßig/ADV	0.03482471	1	3155
unvermutet/ADJ	1.4988649	1	737
unverpacktem/ADJ	6.2734966	1	6
unverschämt/ADJ	0.8277654	2	3001
unversehens/ADV	0.8736259	1	1368
unverwandtes/ADJ	7.3075705	1	2
unverwechselbar/ADJ	0.53327495	2	3883
unverzichtbar/ADJ	-0.67620015	2	13725
unverzüglich/ADJ	-1.1038249	2	19156
unwahrscheinlich/ADJ	-0.2076892	2	8655
unwarm/ADJ	7.3075705	1	2
unwegsam/ADJ	1.5472894	1	686
unwesentlich/ADJ	-0.19482316	1	3966
unwetterartige/ADJ	6.4165974	1	5
unwichtig/ADJ	-0.33375412	1	4814
unwiderruflich/ADJ	0.25983566	1	2582
unwiderstehlich/ADJ	1.1918851	2	2052
unwirklich/ADJ	0.99708396	1	1251
unzählig/ADJ	-0.52210987	3	16711
unübersehbar/ADJ	8.000717	1	1
unübersichtlich/ADJ	0.91788906	3	4052
"up""-Training/NN"	8.000717	1	1
"up""-Trainings/NN"	8.134249	1	1
up/NE	4.08358	98	5737
up@the/NE	8.000717	1	1
ups.../NE	6.524811	1	5
ur-anfängliche/ADJ	8.000717	2	2
uralt/ADJ	-0.060236946	2	6971
urig/ADJ	3.3455672	1	122
urige/ADJ	2.5253005	1	259
urigen/ADJ	2.148156	1	370
urkundlich/ADJ	0.665002	1	1797
urlaubsmäßige/ADJ	8.134249	1	1
ursprünglich/ADJ	-0.7256578	9	62452
usf/NE	2.299856	2	964
usw)./NE	-0.19797358	2	7565
usw.-/NE	4.695664	1	28
usw./ADV	0.039809827	18	54105
usw/NE	0.10838993	3	10592
usw/NN	1.2171092	1	1144
uta/ADJ	5.8905044	1	9
uvm/NE	2.2188172	1	493
v.-Gabe/NN	7.3075705	1	2
v.a./NE	-0.013122138	2	6333
v.h./NE	6.3912797	1	5
v.l/NE	2.4974205	1	401
v/VVF	2.6617382	5	1166
v3.0.3/VVF	1.829539	1	510
v3.0.7/VVF	0.18253861	1	2637
vBulletin/NN	0.8851861	2	2945
variabel/ADJ	-0.7194166	1	6785
variantenreich/ADJ	2.187707	1	374
variieren/VVF	0.63076234	2	3737
variieren/VVP	0.9033754	1	1487
vegane/ADJ	2.9077344	2	364
veganem/ADJ	5.6734395	1	11
veganen/ADJ	2.4832644	1	265
vegatarisches/ADJ	8.000717	1	1
vegetarisch/ADJ	2.1310675	8	3210
venezianischen/ADJ	1.4171354	1	761
veni/NE	4.968171	1	23
verabreichen/VVF	1.417827	1	837
verabreichen/VVI	2.1806345	2	829
verabreichen/VVP	1.2837696	3	3019
verabschieden/VVF	-1.1175761	1	10600
verachten/VVI	0.77933824	1	1704
veranlassen/VVF	-0.12993053	2	7589
veranlassen/VVI	-0.2343449	1	4428
veranstalten/VVF	-1.0191281	1	9378
veranstalten/VVP	-0.96436155	1	9441
verantworten/VVF	1.3195491	1	934
verantwortlich/ADJ	-1.1723905	6	68961
verarbeiten./NE	3.9511087	1	58
verarbeiten/VVF	0.7880543	2	3296
verarbeiten/VVI	-0.62584573	1	6683
verarbeiten/VVP	0.30224884	4	10390
verarbeitet/ADJ	0.85011405	1	1365
veraten/VVF	6.2734966	1	6
verbauen/VVP	0.7689783	1	1670
verbessern/VVF	-0.044540253	4	14639
verbessern/VVI	-2.1013186	1	30791
verbessert/ADJ	-1.3291821	1	12238
verbesserterBehaglichkeit/NN	8.000717	1	1
verbieten/VVP	-2.082954	1	29474
verbinden/VVF	0.16928063	11	33384
verbinden/VVI	-0.4701962	2	11989
verbinden/VVP	-2.6974382	1	54210
verbindend/ADJ	0.4611586	1	2090
verbindlich/ADJ	-1.8911465	1	21948
verblassen/VVP	1.7580079	1	642
verbleibend/ADJ	-0.97234875	1	8645
verbracht/ADJ	1.2096364	1	942
verbracht/VVF	2.0751257	1	402
verbrauchen/VVF	1.1529776	3	3335
verbrauchen/VVI	0.9561393	1	1366
verbrauchen/VVP	0.5489436	3	6088
verbraucht/ADJ	2.4120653	7	2016
verbreiten/VVF	1.5621046	13	9475
verbreiten/VVI	-0.7947891	1	8006
verbreiten/VVP	0.14926057	5	15730
verbreitet/ADJ	0.44892317	8	16349
verbrennen/VVF	0.50900227	2	4297
verbrennen/VVI	0.28347743	1	2722
verbringen/VVF	0.8076423	12	18720
verbringen/VVI	1.7560796	17	10952
verbringen/VVP	0.27918416	3	8092
verbunden/ADJ	-1.6419977	3	48758
verdammich/NE	5.5692997	1	14
verdammt..es/ADJ	8.000717	1	1
verdammt/ADJ	1.1959643	6	6229
verdampfen/VVF	2.1452875	1	413
verdanken/VVI	-0.7970577	1	7757
verdaulich/ADJ	1.1933352	1	1032
verdeckelte/ADJ	5.5915227	1	12
verderben/VVF	0.35735434	1	2482
verderben/VVI	0.57894164	1	2083
verdienen/VVF	-1.9275177	1	24217
verdienen/VVP	-0.588432	3	19963
verdienstliche/ADJ	4.8174686	1	26
verdient/ADJ	0.14568162	2	5756
verdoppeln/VVI	0.4055187	1	2537
verdorben/ADJ	1.8996514	3	1448
verdreckt/ADJ	2.6553972	1	242
verdrängen/VVF	-0.20651399	1	4245
verdrücken/VVF	2.8517706	1	198
verdunsten/VVF	4.2350054	9	461
verdunsten/VVI	3.4481573	3	337
verdunsten/VVP	3.4242897	3	350
verdächtig/ADJ	0.9666379	5	6411
verdünnen/VVF	1.7961596	1	578
verdünnt/ADJ	2.385918	3	896
veredeln/VVP	2.8970473	2	401
verehrt/ADJ	-0.16854815	1	4036
vereinfacht/ADJ	-0.14287262	1	3749
vereinzeln/VVF	0.7413814	2	3053
verengen/VVF	1.3695395	1	883
verfahren/VVF	0.219318	1	2834
verfallen/VVF	-0.41773218	1	5264
verfallen/VVP	-0.042544413	1	3724
verfangen/VVF	1.3711891	1	891
verfassen/VVF	-2.2065623	1	50541
verfeinern/VVF	1.658376	1	694
verfertigen/VVF	2.921645	1	189
verfeuern/VVI	4.369732	1	47
verfluchen/VVF	1.0930872	1	1182
verfluchen/VVI	1.5876684	1	791
verflüssigen/VVF	3.0179675	1	170
verformbare/ADJ	4.796955	1	26
verfrüht/ADJ	0.9084555	1	1401
verfärben/VVF	1.7142539	1	623
verfügbar/ADJ	-1.4839728	2	30185
verfügen/VVF	-0.5378409	10	60181
verfügen/VVI	-0.8043953	1	8205
verführen/VVF	0.82017165	1	1523
verführerisch/ADJ	0.35346827	1	2374
vergangen/ADJ	-0.13923737	29	106931
vergeben/VVI	-1.5322678	1	17589
vergeblich/ADJ	-0.6063393	2	12964
vergehen/VVF	0.4406858	4	9393
vergehen/VVI	0.06840016	1	3395
vergehst/VVF	5.762671	1	10
vergessen!).Auch/NN	8.000717	1	1
vergessen./NE	2.4111307	1	280
vergessen/VVF	0.3496448	5	13570
vergessen/VVI	-0.40927464	5	27227
vergessen/VVP	-0.5896797	4	26295
vergesst/VVF	2.1413567	1	427
vergeuden/VVI	2.1226315	1	446
vergießest/VVF	6.49664	1	6
vergilbt/ADJ	2.01301	1	441
vergisst/ADJ	1.6786011	1	680
vergisst/VVF	1.2118865	3	3102
vergleichbar/ADJ	-1.3063791	3	36730
vergleichen/VVF	-1.4253289	1	14990
vergleichen/VVI	-0.8271722	2	16846
vergleichen/VVP	-0.61116076	2	13415
vergleichsweise/ADJ	-0.1605981	3	11370
vergnügen/VVF	1.2045923	1	1018
vergnügt/ADJ	0.9810854	1	1251
vergoldet/ADJ	1.8445333	2	1027
vergraben/VVF	1.5609678	1	713
vergraben/VVI	3.0595214	2	335
vergraben/VVP	1.8132236	2	1167
vergällen/VVI	3.8635528	1	79
verhalten/VVF	-1.8425689	1	23185
verharren/VVF	0.47319245	1	2188
verharren/VVI	1.7497774	2	1220
verheiraten/VVI	1.5200979	1	768
verheißen/VVF	1.6539851	3	2041
verheißungsvoll/ADJ	1.4190387	1	838
verheißungsvoller/ADJ	5.3265686	1	16
verhelfen/VVF	0.3375153	2	5040
verhelfen/VVI	0.55632263	2	4384
verhindern/VVF	0.48315886	9	19477
verhindern/VVI	-0.58169484	7	45525
verhindern/VVP	-0.6896024	3	21388
verhungern/VVF	1.1298856	1	1170
verhungern/VVI	1.6355364	2	1390
verhältnismäßig/ADJ	0.7458989	4	6109
verhängen/VVP	0.38348037	2	4907
verhüllen/VVF	1.5651683	1	710
verhüllt/ADJ	1.7170498	1	574
verinnerlicht/ADJ	1.7961596	1	523
verjüngen/VVI	2.7360861	1	239
verkalken/VVP	3.5669289	1	102
verkaufen/VVF	1.2570411	15	15237
verkaufen/VVI	-1.7118592	1	20005
verkaufen/VVP	0.43806615	13	30094
verkehrsbedingt/ADJ	2.108038	1	400
verkleben/VVP	1.7063744	1	646
verkleiden/VVF	1.9529021	2	965
verkleiden/VVP	0.50226307	1	2038
verkleinern/VVI	1.120976	1	1170
verkneten/VVF	1.9225019	1	587
verknüpfen/VVF	-0.17521708	1	4054
verkraften/VVF	1.9001182	1	520
verkriechen/VVI	2.2890494	1	359
verkrusten/VVF	3.660164	1	86
verkrämpfte/ADJ	8.000717	1	1
verkörpern/VVF	-0.78795224	1	7766
verköstigen/VVP	3.586405	1	99
verkünden/VVF	-0.3076562	3	14194
verkünden/VVP	0.8568777	4	6310
verkürzen/VVF	0.85419136	2	2954
verlangen/VVF	-1.5108056	2	32336
verlangen/VVP	-2.2174897	1	32142
verlassen/VVF	0.66266096	17	30446
verlassen/VVI	0.87208587	17	25441
verlassen/VVP	-0.073041715	7	26773
verlaufen/VVF	-1.2625118	2	24925
verlaufen/VVI	0.004568577	1	3861
verlegen/VVI	-0.17567416	1	4367
verleihen/VVF	1.3250026	16	14952
verleihen/VVI	2.202203	19	7818
verleiten/VVI	0.7537259	1	1549
verlesen/VVI	1.7217271	1	627
verletzen/VVF	-1.2180622	1	11514
verletzen/VVP	-2.1600301	1	31676
verletzlich/ADJ	1.0017513	1	1238
verletzt/ADJ	-0.7205588	1	6652
verliebt/ADJ	0.15672176	1	2904
verlieren/VVF	-0.16659197	15	61725
verlieren/VVP	-2.1429944	2	62668
verlocken/VVF	2.357039	1	317
verlocken/VVI	2.9719148	1	178
verlockend/ADJ	1.6806239	4	2654
verlängern/VVF	-0.08657706	1	3773
verlässt/VVF	0.67822355	5	8817
vermachen/VVF	2.925153	2	377
vermag./NE	3.7593906	1	71
vermag/VVF	-1.4972519	1	15813
vermehren/VVF	2.7943783	15	3217
vermehren/VVI	1.562266	4	3002
vermehrt/ADJ	0.17577183	6	16205
vermeiden/VVF	1.0538788	7	9415
vermeiden/VVI	0.28280538	12	33087
vermeiden/VVP	-0.6682844	2	13867
vermengen/VVF	2.9457464	5	1011
vermengen/VVI	1.989144	1	457
vermessen/VVI	2.3120487	1	356
vermieten.18/ADJ	8.000717	1	1
vermieten/VVI	1.010461	1	1326
vermieten/VVP	0.37823698	1	2463
vermindern/VVI	0.30405036	1	2672
vermindern/VVP	0.8402113	2	3153
vermischen/VVF	1.9818201	8	3982
vermischen/VVI	2.5929854	6	1529
vermischen/VVP	1.1417586	2	2284
vermissen/VVF	1.3084399	4	4025
vermissen/VVI	0.8460044	2	3189
vermisst/ADJ	0.83948344	1	1645
vermisst/VVF	0.34686682	1	2626
vermitteln/VVF	0.3855834	9	21386
vermitteln/VVI	-1.2477071	2	25022
vermitteln/VVP	-0.92485327	3	27034
vermittelte./ADJ	7.3075705	1	2
vermochten/VVF	1.6850204	2	1309
vermuten/VVF	-1.4138486	1	15186
vermuten/VVI	-0.90308076	1	8404
vermuten/VVP	-0.9058284	1	8779
vermutlich/ADJ	-0.0559651	11	39741
vermählen/VVF	2.2359183	1	369
vernachlässigen/VVF	0.54867756	1	2044
vernachlässigt/ADJ	0.39719343	1	2139
vernehmen/VVI	1.3014224	3	2993
verneinen/VVF	1.0143243	2	2651
vernünftig/ADJ	-0.9252133	3	24573
verordnen/VVF	0.56838155	1	1917
verpacken/VVF	2.2145872	2	770
verpacken/VVP	2.4697602	12	3529
verpassen/VVF	0.30149797	2	5226
verpassen/VVP	-0.5160006	1	6236
verpflegen/VVP	2.548071	1	279
verputze/VVF	5.8606515	1	9
verputzt/ADJ	3.3390489	2	232
verquellen/VVP	4.881662	1	27
verquirlen/VVF	2.2865722	1	403
verrauchtes/ADJ	6.9891167	1	3
verregnen/VVP	3.6424074	1	92
verregnet/ADJ	2.5846171	3	743
verringern/VVF	-0.7134601	1	7067
verrückteres/ADJ	7.5152097	1	2
verrühren/VVF	2.878839	10	2294
verrühren/VVI	3.4897053	9	871
verrühren/VVP	3.9635313	3	204
verrührtes/ADJ	8.134249	1	1
versagen/VVF	-0.39808628	1	5277
versammeln/VVF	-0.19098796	2	8256
versauern/VVI	3.2428262	1	142
versch./NE	2.5768692	2	500
verschaffen/VVF	-0.40022278	2	10690
verschaffen/VVI	-0.6096473	2	13808
verschallenden/ADJ	8.000717	1	1
verscheiden/VVF	1.3486612	1	880
verschenken/VVF	1.805802	3	1769
verschenken/VVI	0.88645625	1	1501
verschicken/VVF	-0.12875232	1	4079
verschieben/VVF	0.30118644	2	5173
verschieben/VVP	0.18872714	3	9218
verschieden/ADJ	-0.522813	54	292577
verschlechternd/ADJ	1.7416141	1	544
verschleißen/VVF	3.9635313	3	196
verschliessen/VVF	3.7451048	1	85
verschließen/VVF	-0.1330534	1	4089
verschließen/VVI	1.2226439	3	3159
verschlingen/VVF	0.24848972	1	2719
verschlossen/ADJ	0.952179	5	6307
verschmelzen/VVF	0.9923253	2	2547
verschmelztes/ADJ	8.000717	1	1
verschmutzen/VVF	1.8191493	1	549
verschmutzen/VVP	1.1896107	1	1078
verschmähen/VVF	1.8212185	1	563
verschmähen/VVP	2.1839783	1	399
verschnaufen/VVI	3.2101057	1	148
verschneit/ADJ	2.3412352	3	934
verschoben![/size/VVF	8.000717	1	1
verschweißen/VVP	2.9092705	1	201
verschwenden/VVF	1.0310442	1	1263
verschwenderisch/ADJ	0.96886575	1	1241
verschwimmen/VVP	1.3304266	1	927
verschwinden/VVF	0.10667906	8	25827
verschwinden/VVI	-0.39815664	2	10874
verschwitzen/VVF	4.1347384	2	103
verschwitzen/VVI	4.0911975	1	63
verschwitzen/VVP	2.9460652	1	179
verschütten/VVP	1.2613808	1	1009
versehen/ADJ	1.0465161	3	3247
versehen/VVF	-0.25819066	1	4241
versehen/VVP	-0.22022372	3	13575
versenden/VVF	-0.6604029	1	6829
versenken/VVF	1.0878502	1	1162
versetzen/VVF	-0.6478548	1	6585
versetzen/VVP	-0.57533413	2	12158
versetzt/ADJ	2.15464	2	744
versiegen/VVF	1.5522237	1	777
versiegen/VVP	3.2153113	1	137
versinken/VVF	0.017703803	1	3455
versorgen/VVF	1.6931251	9	5859
versorgen/VVI	1.1884313	7	7907
versorgen/VVP	2.2231276	31	12124
verspannungen/NN	6.6461716	1	4
verspeisen/VVF	2.6786225	2	497
verspeisen/VVP	2.8433397	3	644
verspielt/ADJ	1.4109316	2	1613
verspinnen/VVP	3.1654282	1	146
versprechen/VVF	0.6123992	16	31059
versprechen/VVI	1.0862969	2	2381
versprechen/VVP	-1.0815481	1	10560
versprühen/VVF	1.7490544	1	589
versprühen/VVP	2.4958942	1	296
verspür/NN	6.2734966	1	7
verspüren/VVF	0.8951706	3	4276
verspüren/VVI	2.4435678	3	911
"verst""ndlich/ADJ"	8.000717	1	1
verstauchen/VVF	4.000226	1	62
verstauen/VVP	1.2993715	1	958
verstecken/VVF	-1.0073997	1	9380
verstecken/VVP	0.26166666	3	8272
versteckt/ADJ	0.08728787	2	5940
verstehen/VVF	-1.4594685	6	93914
verstehen/VVP	-1.1496738	4	43986
verstehend/ADJ	0.96886575	1	1203
versteigen/VVF	2.0895822	1	416
versterben/VVF	0.0033485773	1	3677
verstohlen/ADJ	2.384401	2	615
verstreichen/VVI	1.7974231	2	1138
verströmen/VVF	3.7186098	7	582
verströmen/VVP	3.3918042	1	127
verströmend/ADJ	4.4706874	1	38
verständlich/ADJ	-1.4756248	2	30022
verständnisvoll/ADJ	1.6929985	3	1818
verstärken/VVF	0.1829075	3	8686
verstärken/VVI	-0.7324537	1	7722
verstärken/VVP	0.19364806	3	9208
verstärkt/ADJ	-0.020696612	13	42790
versuchen/VVF	-1.0922531	14	144877
versuchen/VVI	-2.1863077	1	29685
versuchen/VVP	-2.6306055	1	44681
versöhnend/ADJ	2.2238395	1	348
versönlicheren/ADJ	8.000717	1	1
versüßen/VVF	2.3416708	1	328
verteidigen/VVF	-0.9681563	1	9349
verteidigen/VVI	-1.1960436	1	12091
verteilen/VVF	1.1343963	10	11619
verteilen/VVI	0.964056	6	8265
verteilen/VVP	-0.014598066	7	25529
verteilt/ADJ	-0.24256508	1	4054
vertragen/VVP	0.7099131	1	1836
vertrauen/VVF	-0.8335467	1	8506
vertrauen/VVI	-0.01930645	2	7096
vertrauensfördernd/ADJ	5.6613183	1	13
vertrauensvoll/ADJ	0.5454551	2	3694
vertraut/ADJ	0.8410711	17	24717
vertreiben/VVF	0.78423744	4	6308
vertreiben/VVI	-0.29170588	1	4972
vertreiben/VVP	0.275645	3	8174
vertreten/VVP	-2.5163226	1	44830
verträglich/ADJ	0.91317856	3	3979
verträufeln/VVF	8.000717	1	1
verträumen/VVI	3.310517	1	142
vertrödeln/VVI	3.8321161	1	74
verunreinigt/ADJ	2.0492613	2	829
verursachen/VVF	0.3690812	8	18750
verursachen/VVP	-1.4187893	1	14779
verursachter/ADJ	4.9443607	1	22
vervollständigen/VVF	1.0151913	1	1237
verwahren/VVF	1.0071286	1	1270
verwahret/VVF	5.2126245	1	19
verwandeln/VVI	-0.5777355	1	6577
verwandeln/VVP	-0.7932738	1	8149
verwandt/ADJ	-1.079908	3	29244
verwaschen/ADJ	1.7454474	1	584
verwehen/VVP	1.8928597	1	531
verweigern/VVP	-0.8692958	1	8590
verweilen/VVF	1.4595972	2	1642
verweilst/VVF	4.8174686	1	28
verwenden)./ADJ	6.9021053	1	3
verwenden/VVF	0.26044714	8	22903
verwenden/VVI	-0.74921316	3	23368
verwenden/VVP	-0.31667227	12	58900
verwildern/VVF	3.581124	2	182
verwöhnen/VVF	1.1218761	1	1184
verwöhnen/VVI	2.129539	3	1323
verwöhnen/VVP	1.7601168	3	1871
verwöhnt/ADJ	1.1022552	1	1078
very/NE	1.044291	1	1159
verzaubern/VVF	0.7761461	1	1626
verzaubern/VVI	1.8277129	1	618
verzehren/VVF	2.0341702	4	1824
verzehren/VVI	1.038474	1	1323
verzehren/VVP	1.0820222	2	2415
verzeichnen/VVF	-0.99590355	1	9494
verzeichnen/VVI	-0.8195943	1	8766
verzeichnen/VVP	1.4653854	2	1628
verzerrt/ADJ	0.24441509	1	2518
verzicht/VVF	8.000717	1	1
verzichten/VVF	0.32968277	5	12682
verzichten/VVI	0.4783172	12	27503
verzieren/VVF	1.3692099	1	929
verzieren/VVP	0.9614954	1	1440
verzweifelt/ADJ	-0.72137386	2	14161
verzögern/VVF	0.2803112	1	2597
verzögern/VVI	0.6841693	1	1840
verändern/VVF	-1.8114494	1	21469
verändern/VVI	-1.2017293	2	24196
verödet/ADJ	3.2811031	1	123
veterinärpharmazeutische/ADJ	8.000717	1	1
vgl./ADV	-2.8829107	1	61963
vhs-Kleingruppe/NN	5.056278	1	27
via/APP	-1.3162327	1	12558
vibes/ADJ	5.435768	1	14
vibratoarmen/ADJ	6.6144233	1	4
vibrieren/VVF	2.7932825	2	434
vici/NE	4.6205735	1	33
vidi/NE	4.373049	1	44
viel/ADV	1.1185346	207	222731
viel/PIA	0.38272324	77	176931
viel/PID	-0.31395337	136	647424
viel/PIS	-0.4070275	35	176726
vielerlei/ADJ	0.35105458	2	4565
vielerorts/ADV	0.64121	2	3593
vielfach/ADJ	-1.3028514	2	24336
vielfarbig/ADJ	2.4817595	1	276
vielfältig/ADJ	-0.67820275	7	45376
vieljährigen/ADJ	3.8321161	1	67
vielleicht/ADJ	0.39389056	83	180318
vielmehr/ADV	-2.3532484	2	79956
vielseitig/ADJ	-1.0217409	1	9303
vielvaelltig/ADJ	8.000717	2	2
vier/CAR	-0.8862223	24	192946
vierblättrig/ADJ	3.5262256	1	99
viereinhalb/CAR	1.2240679	1	985
viermal/ADV	-0.19764695	1	4028
vierseitig/ADJ	2.3278239	1	316
viert/ADJ	-2.3469028	1	35444
viertausend/CAR	2.1264892	1	401
vierteln/ADJ	2.1597126	1	411
vierzehn/CAR	-0.11143555	1	3751
viiel/ADJ	5.435768	1	14
virtuos/ADJ	1.7779552	4	2246
vnnd/NE	4.314968	1	42
vol/NE	2.864919	1	261
volkstümlich/ADJ	0.45413917	1	2086
voll/ADJ	0.78199667	111	166423
vollautomatisch/ADJ	0.9487536	1	1291
vollblütig/ADJ	4.968171	1	22
vollbringen/VVP	0.31461254	1	2724
vollenden/VVF	0.40419957	1	2326
vollends/ADV	1.4468197	5	3945
vollerem/ADJ	6.019716	1	8
vollgenutzt/ADJ	8.000717	1	1
vollgestopfter/ADJ	7.3075705	1	2
vollkommen/ADJ	-0.031017305	10	34291
volllaufen/ADJ	4.489172	1	39
vollmundig/ADJ	0.9196393	1	1348
vollsonnig/ADJ	6.37475	3	19
vollsonnige/ADJ	6.0026217	1	8
vollsonnigen/ADJ	6.1035976	6	45
vollsonniger/ADJ	5.6981325	1	11
vollständig/ADJ	-1.4711541	5	71511
vollsülzen/VVF	8.000717	2	2
volltanken/VVF	5.776094	2	24
volltönend/ADJ	3.8340523	1	70
voluminös/ADJ	2.4727776	3	824
vom/APP	-0.44785702	240	1269927
von/APP	-0.8587741	1025	7719045
von/NE	-1.26042	4	81945
voneinander/ADV	-1.6924734	1	18133
vor./NE	0.29601818	1	2272
vor/ADV	-1.1148698	5	51513
vor/APP	-0.27280292	313	1346085
vor/PTK	-0.3546642	50	260194
vorallem/ADJ	0.29929113	1	2304
vorangegangen/ADJ	-0.98833704	1	8530
vorantreiben/VVP	-0.12790462	1	4175
voraus/PTK	-2.2244413	1	34016
vorausgehendes/ADJ	5.259877	1	16
voraussetzen/VVP	-0.52705705	2	11977
voraussichtlich/ADJ	-1.110279	2	19632
vorbehandeln/VVF	4.9802923	1	22
vorbei/ADV	-0.8547975	3	24673
vorbei/PTK	0.100132294	9	30760
vorbeigeleiten/VVP	4.3965793	1	47
vorbeikommen/VVF	0.7624002	1	1586
vorbereiten/VVF	-0.12768337	2	7807
vorbereiten/VVI	0.53657776	6	13391
vorbereiten/VVP	-0.46057978	4	23302
vorbereitet/ADJ	0.9067247	3	3879
vorbeugend/ADJ	0.22468065	2	5330
vorbildlich/ADJ	-0.9099864	1	8465
vordringen/VVF	2.064171	2	895
vordringen/VVI	0.60645485	1	1982
vordringend/ADJ	2.8438196	1	185
vorenthalten../NE	8.000717	1	1
vorerst/ADV	-0.055431858	4	14336
vorfinden/VVF	1.5560398	4	3046
vorfinden/VVI	1.6290344	3	2169
vorfinden/VVP	2.1444523	3	1266
vorfühlen/VVP	4.6120987	1	33
vorgeheizt/ADJ	2.47909	6	1716
vorgekochte/ADJ	5.124332	1	19
vorgekühlt/VVP	6.168136	1	8
vorgemischtem/ADJ	6.944665	1	3
vorgequollen/VVP	6.091175	1	8
vorgeschaltet/ADJ	1.8684046	1	493
vorgeschädigter/ADJ	5.704402	2	22
vorgestern/ADV	1.250201	2	2077
vorgetragen/ADJ	-0.21780014	1	3872
vorgewärmt/ADJ	3.9576662	8	513
vorgewärmter/ADJ	5.6981325	1	12
vorhalten/VVP	0.46608835	1	2191
vorhanden/ADJ	-0.19979833	27	110854
vorher/ADV	0.6248627	40	71113
vorherrschen/VVF	0.5496209	1	2059
vorherrschend/ADJ	0.38091144	3	6674
vorhersagen/VVP	1.5836788	2	1470
vorhersehen/VVI	1.3761543	1	870
vorhersehen/VVP	2.1205337	1	425
vorig/ADJ	0.1729409	4	10891
vorkochen/VVP	4.7868543	2	53
vorkommen/VVF	0.30084106	5	13510
vorkommen/VVI	-0.06549013	2	7356
vorkommen/VVP	1.0908394	2	2310
vorlesen/VVP	0.57998884	1	1991
vorliegend/ADJ	-2.7443938	1	52493
vorläufig/ADJ	-2.0215194	1	25105
vorm/APP	0.2461555	2	5224
vormerken/VVI	2.2226782	1	414
vormittag/ADV	2.3438518	2	647
vormittags/ADV	1.4758711	3	2430
vorn/ADV	-0.6805485	2	13822
vorne/ADV	-0.1579479	6	23989
vornehm/ADJ	-1.4626262	1	15101
vornehmen/VVI	-1.0495275	1	10839
vornehmlich/ADJ	-1.1145564	1	9601
vorquellen/NN	6.5836515	2	9
vorquillt/VVF	6.9021053	1	3
vorrangig/ADJ	-1.6434487	1	16991
vorrätig/ADJ	1.8708506	2	1060
vorrückend/ADJ	2.644721	1	221
vorsehen/VVP	-1.4324914	2	31983
vorsetzen/VVP	1.9940565	2	945
vorsichtig./NE	5.2011523	2	35
vorsichtig/ADJ	1.133871	21	23401
vorsichtshalber/ADV	1.5570831	2	1470
vorsorgen/VVP	1.7558227	1	652
vorsorglich/ADJ	0.62554	2	3566
vorspielen/VVF	2.4390748	1	316
vorstellen/VVI	-1.476308	3	45804
vorstellen/VVP	-2.3691382	1	40287
vorsätzlich/ADJ	-0.99056476	1	8424
vorteilhaft/ADJ	1.4398888	7	5688
vortragen/VVF	0.36318174	1	2441
vortragen/VVP	-1.0372765	1	9701
vortrefflich/ADJ	1.3476931	2	1728
vortäuschen/VVP	1.7196196	1	623
vorverlegen/VVP	2.011756	1	519
vorweihnachtlich/ADJ	2.426427	2	589
vorwiegend/ADJ	0.15666458	6	16218
vorwinterlicher/ADJ	8.000717	1	1
vorwärmen/VVF	4.646437	1	40
vorwärmen/VVP	3.9911141	1	64
vorzeitig/ADJ	0.15316	5	13873
vorziehen/VVI	0.84815496	2	3225
vorziehen/VVP	1.5543364	3	2225
vorzugsweise/ADJ	0.47767517	2	3963
vorzüglich/ADJ	0.96933514	4	5066
vorüber/ADV	0.77815145	2	3193
vorübergehend/ADJ	-1.0377442	2	18096
vulkanisch/ADJ	0.62750006	1	1740
väterlich/ADJ	0.22083233	1	2571
väterlichsten/ADJ	8.000717	1	1
völlig/ADJ	-0.8844434	16	128408
w.u.t./NE	7.3075705	1	2
waagrecht/ADJ	1.7385104	1	580
wabbelig/ADJ	3.8536222	1	69
wach/ADJ	1.2213106	8	8038
wachen/VVF	0.20116906	2	5895
wachsen/VVF	0.504357	24	50975
wachsen/VVI	-1.3068517	1	13093
wachsen/VVP	0.32035705	5	13186
wachsend/ADJ	-1.1048363	3	29050
wadenhoch/ADJ	6.6789618	1	4
waeren.../NE	8.000717	1	1
waeren/VVF	2.2783587	1	353
wagen/VVF	-0.4827035	3	16817
wagen/VVI	-0.64587986	1	6762
