cw	pmi_4	raw_4	freq
Scharbauer/NE	7.9449224	1	1
Scharfdenkern/NN	7.9449224	1	1
Scharfe/NN	1.7623211	1	541
Scharfmacher/NN	2.24114	1	329
Scharl/NE	4.3895745	1	38
Schaschlik/NN	4.4057765	2	79
Schatten/NN	1.2471683	30	27355
Schattenbäume/NN	5.4092436	1	14
Schattenplatz/NN	3.7071993	1	79
Schattenplätzchen/NN	6.1325436	1	7
Schattenplätze/NN	4.0192432	2	116
Schattenreiter/NN	6.0925384	1	7
Schattenseite/NN	1.1450307	2	2075
Schattenspender/NN	4.274971	2	91
Schatz/NN	-0.91971827	2	16016
Schau/NN	-1.1335708	1	10879
Schauer/NN	2.3663135	8	2388
Schaufel/NN	0.87770915	1	1281
Schaum/NN	2.059096	5	2065
Schaumkelle/NN	3.412323	1	106
Schaumlöffel/NN	3.0928922	1	147
Schauplatz/NN	0.6603587	4	6506
Schauspiel/NN	0.5080351	3	5750
Schauspielern/NN	-0.0070329546	1	3094
Schaustelle/NN	3.2387762	1	127
Schavan/NE	1.1732733	1	1093
Schawkats/NN	7.385307	1	2
Scheffler/NN	2.3170764	2	715
Scheibe/NN	2.2948642	56	17894
Scheibel/NN	3.8218284	1	73
Scheibenbremse/NN	3.305955	2	240
Scheidungsverfahren/NN	2.1439376	1	370
Schein/NN	-0.35384524	3	13539
Scheinalternative/NN	4.0556564	1	56
Scheinehe/NN	2.3249745	1	310
Scheinwerfer/NN	2.0702844	6	2370
Scheinwerferlicht/NN	2.639133	2	458
Schell/NE	1.2514439	1	1046
Schellhorn/NE	3.51858	1	119
Schenkel/NN	1.8747622	3	1453
Scherbe/NN	0.062654674	1	2988
Schere/NN	1.1244967	4	4105
Scherer/NE	1.2280251	1	1030
Schererei/NN	3.1501656	1	141
Scherge/NN	1.1454486	1	973
Scheu/NN	0.0785835	1	2840
Schicht/NN	0.45610124	11	21445
Schickaz/NE	10.0243635	1	1
Schicksal/NN	-2.4489954	1	36248
Schicksalsgenosse/NN	3.511134	1	93
Schicksalsleiden/NN	7.9449224	1	1
Schiedsrichter/NE	0.4329878	1	2773
Schieferböden/NN	4.2975163	1	42
Schiene/NN	0.91235334	6	7453
Schießdisziplinen/NN	4.930614	1	21
Schießduelle/NN	7.079925	1	3
Schießeisen/NN	3.998498	1	57
Schießerei/NN	1.454958	2	1464
Schießsport/NN	3.198904	1	132
Schiff./NN	0.8978401	1	1173
Schiff/NN	-1.9862715	2	45064
Schiffchen/NN	2.34004	1	302
Schiffsbauch/NN	4.45221	1	40
Schiffsplanke/NN	4.8258667	1	25
Schikane/NN	0.25343686	1	2435
Schild/NN	-0.75410265	2	13481
Schilddrüse/NN	0.47149828	1	1979
Schilddrüsenautonomie/NN	5.3014107	2	32
Schilddrüsenhormon/NN	3.259325	3	383
Schilddrüsenknoten/NN	5.917597	4	35
Schilddrüsenknotens/NN	7.9449224	1	1
Schilderung/NN	-0.19486456	2	7471
Schildgewappneten/NN	7.9449224	1	1
Schildkröte/NN	0.20998089	1	2626
Schiller-Verehrung/NN	5.119089	1	18
Schillersche/NN	2.9820778	1	153
Schily/NE	-1.1820228	1	11783
Schimmelporen/NN	7.5394573	2	3
Schinderhanne/NE	2.3727684	1	292
Schinken/NN	0.993569	2	2374
Schinkenspeckwürfel/NN	7.9449224	1	1
Schiri/NE	1.2133079	1	957
Schirm/NN	0.60778207	2	3455
Schirokko/NN	6.6570683	3	13
Schlacht.../NE	6.9798417	1	3
Schlacht/NN	1.7326504	30	16544
Schlachteschüssel/NN	7.9449224	1	1
Schlachtfeld/NN	0.59448653	2	3498
Schlachtfeldstaaten/NN	6.8673635	2	7
Schlack/NN	4.5452414	11	368
Schlacke/NN	2.5912886	2	460
Schlackenbett/NN	7.385307	1	2
Schlaf/NN	0.026803363	5	15937
Schlafen/NN	1.5273327	5	3645
Schlafengehen/NN	2.5336485	3	757
Schlafentzug/NN	2.8534756	2	379
Schlaflabor/NN	2.0923607	1	399
Schlafsack/NN	2.1434085	5	1914
Schlaftee/NN	7.0286317	1	4
Schlafzimmer/NN	-0.54856706	1	5528
Schlag/NN	-0.80094564	3	20920
Schlaganfall/NN	-0.4906539	1	5249
Schlagen/NN	2.7527761	6	1183
Schlager/NN	0.99824697	2	2325
Schlagerrevue/NN	5.720299	6	57
Schlagersommer/NN	8.414927	1	1
Schlagsahne-Häubchen/NN	7.9449224	1	1
Schlagsahne/NN	2.4534054	2	561
Schlagschüssel/NN	6.1742163	1	6
Schlagzeile/NN	0.52848756	4	7824
Schlamm/NN	2.4538739	11	2970
Schlammbäder/NN	5.8122363	2	19
Schlammkrater/NN	8.078454	1	1
Schlammloch/NN	3.692862	1	79
Schlammlöcher/NN	4.711158	1	29
Schlammpools/NN	6.6570683	1	4
Schlammpotte/NN	7.9449224	1	1
Schlammquellen/NN	6.386778	1	5
Schlammschlacht/NN	1.9487814	1	452
Schlammstrom/NN	6.03538	1	7
Schlammströmen/NN	6.6231666	1	4
Schlammtöpfe/NN	7.4594145	2	4
Schlammtöpfen/NN	7.2517753	1	2
Schlammtümpel/NN	7.6264687	1	2
Schlamp/NN	2.7299867	2	434
Schlange/NN	-0.18431398	3	11487
Schlangestehen/NN	2.844294	1	202
Schlater/NN	4.691645	1	29
Schlaubetal-Lachsforellenkoteletts/NN	8.232604	1	1
Schlauch/NN	0.66781867	3	4824
Schlauchboot/NN	1.5582535	1	669
Schlaue/NN	2.3132627	1	321
Schlechtwetterperiode/NN	4.2283063	1	48
Schleckermaul/NN	4.291023	1	45
Schleife/NN	0.0040716343	1	3113
Schleifer/NN	2.3895433	1	292
Schlemmen/NN	3.2092724	2	268
Schleswig-Holstein/NE	-2.1135638	1	26100
Schleusenbau/NN	6.0925384	1	7
Schlick/NN	1.0722764	1	1145
Schliere/NN	2.3586106	1	300
Schlimmste/NN	-0.03090002	1	3515
Schlitten/NN	2.8534756	10	1823
Schlossplatz-Bühne/NN	8.078454	1	1
Schlot/NN	1.9257212	1	460
Schloß/NN	-1.291792	3	34328
Schlucht/NN	-0.116958685	1	3487
Schluck/NN	2.4379408	12	3332
Schluckweise/NN	6.9333215	1	4
Schlummer/NN	1.8123381	1	527
Schlund/NN	2.1244686	2	753
Schlutzkrapfen/NN	5.379973	1	15
Schlutzkrapferl/NN	6.9333215	1	4
Schluß/NN	-0.5039067	11	60479
Schlußphase/NN	2.653294	6	1305
Schlußphasen-Atmosphäre/NN	8.414927	1	1
Schlußrund/NN	2.5090194	1	252
Schlußspurt/NN	2.6385128	1	229
Schläfe/NN	2.2349093	3	1016
Schläfrigkeit/NN	2.403169	1	290
Schlägerei/NN	0.5827532	1	1791
Schlückchen/NN	3.3625093	1	111
Schlüpfer/NN	3.3779736	1	109
Schlüssel/NN	-1.9094996	1	21028
Schlüsselqualifikation/NN	0.20295453	1	2642
Schlüsselstaaten/NN	4.527196	1	35
Schlüsselwort/NN	0.8006139	1	1519
Schmalz/NN	4.1440306	14	712
Schmalzgebäck/NN	5.720299	2	21
Schmalzwickel/NN	7.4216743	2	7
Schmand/NE	3.3818772	1	114
Schmelz/NN	3.2501402	12	1472
Schmelzbereich/NN	6.1742163	1	7
Schmelztemperatur/NN	5.482844	6	78
Schmelztiegel/NN	2.3659003	2	591
Schmelzöfen/NN	2.8768046	1	180
Schmerz/NN	0.61485404	27	46364
Schmerzbehandlung/NN	2.0365	1	420
Schmerzenspein/NN	8.078454	1	1
Schmerzerleichterung/NN	5.706876	1	11
Schmetterling/NN	0.39986306	2	4364
Schmidt-Show/NN	4.831407	1	24
Schmidt/NE	-1.671208	2	36618
Schmied/NN	1.2132084	3	2815
Schmierauftrag/NN	7.9449224	1	1
Schmiere/NN	2.3600173	1	308
Schmiermittel/NN	2.5090194	1	250
Schmierseife/NN	3.8208168	2	144
Schmierseifenzusätzen/NN	8.232604	1	1
Schmieröl/NN	2.8902702	1	178
Schmitz/NE	1.050379	3	3607
Schmodder/NN	5.2285733	1	16
Schmortopf/NN	5.283789	6	102
Schmuck/NN	-0.6550712	1	6094
Schmuddelwetter./NE	7.9449224	1	1
Schmuggeln/NN	4.207253	1	46
Schmuggler/NN	2.6113987	3	705
Schmusekurs/NN	2.9873364	1	162
Schmusetier/NN	4.022949	1	56
Schmutzige/NN	2.6109967	1	231
Schmutzresten/NN	7.3163137	1	2
Schmähungsworte/NN	8.232604	1	1
Schmöker/NN	1.6050042	1	666
Schnabel/NN	1.7723958	6	3268
Schnalle/NN	2.2981513	1	307
Schnappschuß/NN	1.120413	1	1055
Schnapsflasche/NN	3.207628	1	125
Schnauze/NN	1.4473935	3	2266
Schnecke/NN	1.5578678	6	4099
Schneckentellern/NN	8.232604	1	1
Schnee-Früchte/NN	8.638069	1	1
Schnee-Reste/NN	7.9449224	1	1
Schnee-grenze/VVF	7.9449224	1	1
Schnee/NN	1.1761419	15	14910
Schneeball/NN	1.8370647	1	504
Schneeballen/NN	5.449653	1	13
Schneebesen/NN	4.25862	17	747
Schneedecke/NN	1.3794814	1	901
Schneedrift/NN	7.9449224	1	1
Schneefall/NN	2.1927466	3	1084
Schneefeldsprengungen/NN	5.481069	1	13
Schneeflocke/NN	2.1242833	2	788
Schneekessel/NN	5.819671	2	18
Schneeklößchen/NN	7.6264687	1	2
Schneekönigs/NN	6.310792	1	6
Schneemann/NN	1.7230905	1	596
Schneeschuh/NN	2.7610343	1	204
Schneeskulpturen/NN	7.5394573	2	3
Schneespiele/NN	6.6570683	1	4
Schneewittchen/NE	1.9553347	2	940
Schneidebretter/NN	5.547027	1	12
Schneidemesser/NN	4.590642	1	34
Schneider/NE	-0.29458854	4	18384
Schnelle/NN	1.708455	5	2846
Schnellverfahren/NN	1.7964541	1	511
Schnipsel/NN	2.545629	1	247
Schnitt/NN	0.3982947	8	17694
Schnittart/NN	4.746249	1	27
Schnittchen/NN	3.1795485	1	130
Schnitter/NN	2.5871575	1	240
Schnittfläche/NN	2.1727028	1	356
Schnittlauch/NN	2.8761306	7	1313
Schnittlauchröllchen/NN	3.7309446	1	82
Schnittstelle/NN	-0.34383196	2	8621
Schnitz/NN	4.1635776	1	50
Schnitzel/NN	2.8128996	8	1559
Schnuff/NE	6.3354845	1	8
Schnullers/NN	4.6490855	1	29
Schnupfen/NN	0.4211035	1	2133
Schnuppermuster/NN	7.0286317	1	3
Schnäppchen/NN	0.5151049	1	2009
Schnäppchenjäger/NN	2.4992633	1	289
Schock/NN	-0.9002607	1	8198
Schocken/NN	3.4002988	1	109
Schockolade/NN	5.26219	1	18
Schoki/NN	3.4409547	1	106
Schokoglasur/NN	5.365653	2	32
Schokoguss/NN	5.3058653	1	17
Schokolade./NE	5.481069	1	12
Schokolade.â/NN	7.9449224	1	1
Schokolade/NN	4.36606	148	6161
Schokoladeglasur/NN	5.706876	1	12
Schokoladen-Kannen/NN	7.9449224	1	1
Schokoladen-Kokos-Trüffeln/NN	8.414927	1	1
Schokoladenglasur/NN	4.8258667	1	31
Schokoladenguß/NN	5.1801767	1	18
Schokoladenkeks/NN	5.4917645	1	15
Schokoladensauce/NN	4.340784	1	48
Schokoladensoße/NN	4.9874115	1	21
Schokoladesauce/NN	6.9798417	1	5
Schokomasse/NN	5.2536793	1	19
Schokostreusel/NN	4.4714046	1	37
Schollenfilets/NN	4.414892	1	44
School-Scout/NN	1.3426738	1	883
Schornstein/NN	0.5479738	1	1817
Schote/NN	2.5725417	2	499
Schotte/NN	0.6342887	1	1705
Schotter-Rallye/NN	5.481069	1	12
Schotterböden/NN	5.865481	1	10
Schottland/NE	0.27717942	2	4854
Schoß/NN	0.75305396	3	4388
Schragen/NN	5.6423373	1	11
Schrank/NN	-0.32103312	2	8717
Schraubdeckel/NN	4.94296	2	45
Schraubdeckelgläser/NN	6.3354845	1	6
Schraubdeckelverschluß/NN	7.9449224	1	1
Schraubenzieher/NN	1.9695238	1	439
Schraubgläser/NN	5.4917645	1	14
Schraubverschluss/NN	3.3224037	1	120
Schraubverschlußglas/NN	6.7662673	1	4
Schreck/NN	0.5518572	7	12837
Schrei/NN	1.4166539	10	7807
Schreiben/NN	-2.0540345	2	50182
Schreiber/NN	-0.24028844	1	3960
Schreibmaschine/NN	1.3287736	2	1658
Schreibtisch...../NE	7.9449224	2	2
Schreibtisch/NN	-0.85577536	1	7456
Schriftsteller/NN	-1.4118856	2	25745
Schriftstellerin/NN	-0.34408328	1	4423
Schriftstellern/NN	1.1255203	2	1944
Schriftstück/NN	-0.042729426	1	3152
Schrippe/NN	5.834709	2	19
Schritt-Tempo/NN	5.0685368	1	20
Schritt/NN	-2.866544	2	111931
Schrittritte/NN	7.9449224	1	1
Schröcker/NN	4.8827004	1	25
Schröder's/VVF	7.2517753	1	2
Schröder-Freund/NN	6.558628	1	4
Schröder/NE	-0.80837286	7	52720
Schröter/NN	1.0621004	1	1147
Schubert-Trilogie/NN	7.9449224	1	1
Schubert/NE	-0.38750622	1	4917
Schuft/NN	2.065787	1	427
Schuh/NN	-0.32460397	5	22087
Schuhböck/NE	4.45221	1	40
Schuhkilometer/NN	4.237467	1	43
Schuhputzer/NN	2.7959754	1	196
Schuhsohle/NN	2.2893677	1	326
Schuhwaschstellen/NN	7.9449224	1	1
Schuhwerk/NN	0.89881927	1	1312
Schulabgänger/NN	0.77029383	1	1440
Schulalte/NN	1.8367866	1	514
Schulanfang/NN	2.1939383	1	372
Schulausschuß/NN	1.1159399	1	1070
Schuld/NN	-1.0765278	5	46559
Schulden-Steins/NN	8.414927	1	1
Schuldenerlaß/NN	1.0042161	2	2314
Schuldfrage/NN	1.6889325	1	608
Schule/NN	-2.2576785	8	237843
Schule/NN	1.7592283	1	529
Schulferien/NN	1.310782	1	861
Schulgesetz/NN	0.7793807	2	2845
Schulgesetzdebatte/NN	6.9333215	1	3
Schulhof/NN	0.14937878	1	2711
Schuljahr/NN	-1.5764441	1	15172
Schulkamerad/NN	1.6375073	1	599
Schulkind/NN	-0.09128708	1	3481
Schullaufbahn/NN	1.4621974	1	713
Schulleistungsstudien/NN	4.035403	1	55
Schulschließung/NN	2.721194	1	212
Schulte/NE	0.22086251	1	2814
Schulter./NE	3.7743888	1	65
Schulter/NN	0.41642267	8	16846
Schulturnhalle/NN	4.22932	3	136
Schultüte/NN	2.9532151	2	339
Schulverweis/NN	2.9988256	1	166
Schulz´s/NE	7.3163137	1	2
Schumacher/NE	1.4749359	10	7760
Schumi/NE	3.23558	6	827
Schumis/NN	3.819806	1	70
Schupfnudeln/NN	3.6910844	1	87
Schuppe/NN	0.861587	2	2675
Schuppenflechte/NN	0.9850492	1	1216
Schuster/NE	-0.03659731	1	3535
Schuster/NN	1.1976293	1	957
Schutz/NN	-0.8195289	13	89715
Schutzanzug/NN	2.1352797	1	369
Schutzhütte/NN	2.0609038	1	393
Schutzkleidung/NN	1.4406343	1	776
Schutzschicht/NN	2.3900268	1	286
Schutzzaun/NN	3.9095762	2	125
Schuß/NN	1.2507472	16	14480
Schußwechsel/NN	1.5857812	1	644
Schwaben/NE	0.04465639	1	3097
Schwachsinn/NN	0.0534047	1	3276
Schwaden/NN	4.462401	6	215
Schwall/NN	2.9348428	3	493
Schwamm/NN	0.44764587	1	2109
Schwanengesang/NN	3.1752977	1	142
Schwangerschaft/NN	-0.9456344	2	16073
Schwangre/NN	-0.428487	1	4861
Schwanz/NN	0.90078044	4	5210
Schwanzparade/NN	7.5394573	1	2
Schwarm/NN	0.74706614	2	3032
Schwarz-/TRU	2.6585512	1	214
Schwarz/NE	-1.2913902	1	12105
Schwarze/NN	-0.12322596	6	21217
Schwarzenfelder/NN	5.9990125	1	8
Schwarzkümmelöl/NN	4.198364	1	51
Schwarzmarktpreis/NN	3.8844795	1	66
Schwarztee/NN	3.3422554	2	232
Schwarzteebeutel/NN	7.3163137	1	2
Schwarzteesud/NN	8.638069	1	1
Schwarzwald/NN	-0.23027329	1	4020
Schwarzwurzel/NN	2.6274154	1	233
Schwatz/NN	2.9409761	1	166
Schweben/NN	1.9660367	1	462
Schwede/NN	1.101739	4	4261
Schweden/NE	-0.65435755	3	18663
Schwedenfeuer/NN	6.0925384	1	8
Schwefel/NN	1.7001894	3	1724
Schwefeldampf/NN	5.5245543	1	14
Schwefeldämpfe/NN	5.26219	1	16
Schwefellöcher/NN	7.2517753	1	2
Schwefelmoor/NN	7.385307	1	2
Schwefelquelle/NN	5.111709	1	20
Schwefelquellen/NN	6.8135204	15	54
Schwefelsäure/NN	3.2414918	5	639
Schwefelwasser-/NN	8.232604	1	1
Schwefelwasser/NN	5.842314	2	19
Schweif/NN	1.2763766	1	876
Schweigen/NN	-0.6408519	2	12610
Schwein/NN	-0.21452382	3	11954
Schweinchen/NN	1.4846268	1	743
Schweinefett/NN	5.2285733	2	34
Schweinefleisch/NN	2.3786793	5	1493
Schweinemist/NN	5.6549163	1	11
Schweineschmalz/NN	4.252923	3	137
Schweineschmalzumschläge/NN	7.9449224	1	1
Schweinigel/NN	6.728527	2	8
Schweinsnetzstücke/NN	8.078454	1	1
Schweinsschnitzel/NN	5.6549163	1	11
Schweiz)./NE	6.3354845	1	5
Schweiz/NE	-1.4681343	3	41354
Schweizer/ADJ	-1.7733042	1	18245
Schweizer/NN	-0.41652298	1	4961
Schweiß/NN	3.1314073	29	3991
Schweißausbruch/NN	1.4809184	1	718
Schweißbildung/NN	3.1763587	1	136
Schweißen/NN	3.2448208	3	365
Schweißgerät/NN	3.5566652	1	94
Schweißtropfen/NN	3.7392974	2	153
Schweißverdunstung/NN	7.5120583	3	6
Schwelbrand/NN	3.8248694	2	140
Schwellung/NN	1.7489239	4	2176
Schweppermännern/NN	4.1750393	1	46
Schwerdtner/NN	3.1398773	1	154
Schwere/NN	-0.80965245	1	6813
Schwerelemente-/TRU	6.5743766	2	8
Schwerkraft/NN	1.3688592	3	2396
Schwerpunkt/NN	-2.893491	1	61553
Schwerpunktthema/NN	1.2471169	3	3026
Schwester/NN	-0.2877836	10	42347
Schwierigkeit/NN	-1.3606628	4	49199
Schwimmbad-/TRU	4.7260466	1	28
Schwimmbad/NN	1.3871148	5	3967
Schwimmbecken/NN	2.2979307	2	644
Schwimmen/NN	1.115399	5	5385
Schwimmer/NN	1.2541578	2	1823
Schwimmsprint/NN	7.9449224	1	1
Schwimmteich/NN	4.2623124	1	46
Schwimmtraining/NN	4.0009165	1	63
Schwingbesen/NN	4.9244976	1	22
Schwingung/NN	-0.33239424	1	4359
Schwitz-Kur/NN	8.414927	1	1
Schwitze/NN	2.302952	7	2349
Schwitzhütte/NN	4.037912	2	119
Schwitzkaste/NN	2.9794588	1	161
Schwitzkur/NN	4.6307364	1	33
Schwule/NN	-0.5933471	1	5583
Schwulenfolge,die/NN	7.9449224	1	1
Schwulenparty/NN	7.5394573	1	2
Schwung/NN	0.011977167	2	6275
Schwur/NN	1.7061096	2	1155
Schwächung/NN	0.10264365	1	2714
Schwärmer/NN	2.01733	1	418
Schwärze/NN	1.8796848	1	492
Schwüle/NN	2.6409957	1	228
Schädel/NN	0.4070596	2	4253
Schädliche/NN	3.6332848	2	170
Schäfchen/NN	1.4662207	1	744
Schäfer/NE	0.17074966	3	8718
Schäferhund/NN	0.34152308	1	2265
Schäferstündchen/NN	3.0889935	1	144
Schälchen/NN	4.15825	8	397
Schälen/NN	2.6861258	1	212
Schärfe/NN	-0.36269104	1	4545
Schönacker/NN	5.449653	1	14
Schöne/NN	-0.029470613	4	13316
Schönefeld/NN	0.9493852	1	1221
Schönheit/NN	-0.538882	4	21448
Schönheitsfehler/NN	1.666401	1	690
Schönheitsoperation/NN	1.6237046	1	648
Schönwetterfronten/NN	7.9449224	1	1
Schöpfer/NN	-0.05105805	3	9819
Schöpferhand/NN	5.9901233	2	15
Schöpfkelle/NN	4.8725185	4	92
Schöpflöffel/NN	4.0454783	1	55
Schöpfung/NN	-1.5367801	1	14611
Schüler-Band/NN	7.2517753	1	2
Schüler/NN	-1.4674902	11	147507
Schülerin/NN	-2.7652307	1	48690
Schüppen/NN	5.296976	1	17
Schürhaken/NN	5.442804	3	40
Schürmann/NN	2.5742843	1	247
Schüssel/NN	3.2679393	71	8782
Schützen/NN	5.0137286	1	20
Schützling/NN	0.2609434	1	2386
Scientologen/NN	0.8217534	1	1392
Sciroccco/NN	8.414927	1	1
Scirocco/NN	5.528265	3	40
Scotland-Yard-Chef/NN	5.7270784	2	21
Scott/NE	-0.38861832	1	4994
Scramble/NN	6.7662673	1	4
Seattle/NE	-0.024348838	1	3258
Sebastian/NE	-0.7159056	2	14193
Security/NE	0.5728044	1	1710
Security/NN	0.39026025	1	2103
Sediment/NN	1.6309216	2	1213
Sedimentes/NN	6.1957226	1	6
See-Idyll/NN	7.9449224	1	1
See/NN	0.2829523	15	35781
Seefest/NN	4.7932553	1	28
Seele/NN	0.087840654	20	57577
Seelenheil/NN	1.4897239	1	699
Seelenkraft/NN	2.9376261	1	162
Seeleute/NN	0.86415964	1	1300
Seelow/NE	2.7051616	1	219
Seemannsgarn/NN	3.1967347	1	138
Seeteufelfilets/NN	5.6549163	1	13
Seewind/NN	3.5597756	1	94
Seewindes/NN	6.440845	1	5
Seezunge/NN	2.9031115	1	176
Segel/NN	0.25500798	2	5018
Segeltuch/NN	3.3884175	1	105
Segenswunsch/NN	2.3418815	1	316
Sehenswürdigkeit/NN	0.036673144	2	6195
Sehnde/NN	3.9128966	1	62
Sehne/NN	2.334764	8	2389
Sehnens/NN	3.9398646	1	59
Sehnsucht/NN	1.1360556	16	16116
Seibt/NE	3.490575	1	107
Seide/NN	0.9998112	2	2334
Seidenberg/NE	4.121731	1	57
Seidenbluse/NN	4.94296	1	23
Seife/NN	3.0212984	19	2979
Seifenblase/NN	1.2277225	1	1001
Seifenlauge/NN	4.135486	2	107
Seifenwasser/NN	5.5088058	7	93
Seite/NN	0.0884051	141	414824
Seitenanfang/NN	-1.2857474	1	13252
Seitenlinie/NN	1.6774848	1	575
Seitennamen/NN	5.0204177	1	21
Seitensprung/NN	0.85120636	1	1537
Sejmwahl/NN	7.9449224	1	1
Sekret/NN	1.8850694	2	930
Sekretärin/NN	-0.1638513	1	3752
Sekt/NN	0.22447921	3	7541
Sektion/NN	-0.9671298	1	8176
Sektor/NN	-1.678876	1	16411
Sekund/NN	0.81024253	17	23996
Sekundarstufenschüler/innen/NN	7.9449224	1	1
Sekunde/NN	0.17059201	4	10622
Sekundenbruchteil/NN	1.6661665	1	586
Sekundenschnelle/NN	2.069816	2	813
Selb*/NN	7.9449224	1	1
Selbstbedienungsladen/NN	2.6900346	1	217
Selbstbefriedigung/NN	2.0830684	1	422
Selbstbehauptung/NN	1.0687869	1	1082
Selbstvernichtung/NN	2.6604505	1	224
Selbstverständlichkeit/NN	0.07439844	2	6089
Selbstverteidigung/NN	0.17280148	1	2665
Seligkeit/NN	0.4283531	1	2078
Sellerie/NN	1.1264083	1	1047
Sellerieblättchen/NN	7.079925	1	3
Selma/NE	1.627081	1	667
Selter/ADJ	6.2573667	4	23
Semester/NN	-1.0263554	4	35708
Semik/NN	6.153163	1	7
Seminar/NN	-1.3279613	4	48769
Semmel/NN	2.5783625	3	758
Semmelbrösel/NN	3.0122488	3	472
Semmelcroutons/NN	7.4594145	1	2
Semmelmehl/NN	3.867385	1	63
Semmeln/NN	7.9449224	1	1
Semmeln/NN	7.079925	1	3
Senat/NN	-2.1098099	3	79792
Senator/NN	-1.1342695	1	9990
Senatorenposten/NN	5.2452407	2	33
Senckenberg/NN	3.0249414	1	147
Sendeanlage/NN	0.65198976	1	1601
Sendegebiet/NN	2.0805812	1	396
Sendeplatz/NN	1.331035	1	827
Sender/NN	-1.16932	2	20369
Sendung/NN	-1.0226216	4	35025
Sendungsglut/NN	7.4594145	1	2
Senf/NN	1.1244059	3	3137
Senfmehl/NN	4.0737214	1	56
Seninjin-San/NE	6.2177014	1	8
Senior/NN	-1.6354027	1	15926
Seniorenforum/NN	4.736097	1	28
Senke/NN	0.9461845	1	1194
Senkrecht/NN	4.2405386	1	56
Sensor/NN	0.7202904	3	4634
September-Wahlen./NE	7.9449224	1	1
September/NN	-0.23083894	26	141348
September/Oktober/NN	2.2486682	1	343
Septembersonne/NN	5.370404	1	14
Septembersonntag/NN	6.0925384	1	7
Septembertag/NN	4.574757	3	93
Sequel/NE	2.2630448	1	320
Serbien/NE	-0.74622405	1	6558
Serdarusic/NE	0.68871343	1	2224
Sergeant/NN	1.3377656	1	860
Serie/NN	-0.51300216	7	36473
Seriné/NN	6.1957226	1	8
Server-Stack/NN	7.9449224	1	1
Server/NN	-1.255153	1	10859
Service/NN	-1.8919846	2	42900
Serviceangebot/NN	1.0824261	1	1080
Servieren/NN	3.446629	11	1216
Servierplatte/NN	4.9906635	2	44
Serviette/NN	1.4382045	2	1533
Sesam/NN	1.7273188	1	580
Sesambirnen/NN	7.721779	1	2
Sesamsame/NN	3.6341233	1	85
Sesamöl/NN	3.8306391	3	206
Sesar/NN	6.2177014	1	6
Sessel/NN	-0.20673525	1	3819
Setaufbaus/NN	8.078454	1	1
Seth/NE	1.2465003	1	1005
Setsuna/NE	3.7763212	1	97
Seufzer/NN	0.98066866	1	1188
Seveso/NN	3.077388	1	142
Sevilla/NE	2.0172467	4	1680
Sex-Divas/NN	8.638069	1	1
Sex-Phantasie/NN	5.19605	1	19
Sex-Spiele/NN	7.4594145	1	2
Sex-Studie/NN	7.2517753	1	2
Sex-Szene/NN	4.769476	2	54
Sex-Tip/NN	6.805488	1	4
Sex/NN	1.7086093	26	15546
Sexabenteuer/NN	5.8048563	1	9
Sexkatze/NN	7.9449224	1	1
Sexnächte/NN	8.232604	1	1
Sexnächten/NN	7.9449224	1	1
Sexpertin/NN	5.9300194	1	8
Sexpraktik/NN	4.100108	1	54
Sexquotient/NN	8.414927	3	3
Sexspielchen/NN	6.648484	4	16
Sexszene/NN	3.5668097	2	179
Sextner/NN	7.2517753	1	2
Sextoys/NN	5.0685368	1	20
Sexualerziehung/NN	3.3637888	4	458
Sexualität/NN	0.22933896	4	10128
Sey/NE	4.129961	1	68
Shabbat/NE	3.870568	2	137
Shakespeare/NE	0.22720963	2	5174
Shakira/NE	2.8760183	1	194
Shampoo/NN	1.7793733	2	1104
Shampoomengen/NN	8.078454	1	1
Shane/NE	1.7406173	1	625
Shanghai/NE	-0.26149064	1	4153
Shante/NE	7.2517753	1	3
Sharav/NE	6.3354845	1	5
Sharon/NE	-0.69455475	1	6762
Sheabutter/NN	4.2436204	1	47
Shed/NE	5.6055236	1	12
Sheedy/NE	5.6055236	1	12
Shell/NE	0.15748854	1	2829
Sherlock/NN	2.4325023	2	559
Sherry/NN	1.309304	1	942
Shiana/NN	6.6570683	1	4
Shiatsu/NN	2.1657233	1	378
Shibam/NE	5.8972297	1	12
Shii-Take-Pilz/NN	7.9449224	1	1
Shiitake/NN	5.010401	2	44
Shikan/NE	6.9798417	1	3
Shin/ADV	3.2981305	1	118
Shinji/NN	4.403963	1	39
Shir/NE	4.256043	1	46
Shirley/NE	1.6377351	1	683
Shit/NN	2.9829524	1	180
Shivaji/NE	5.570017	1	12
Shizukuishi/NE	6.27486	2	12
Shoot/NN	3.6656556	2	180
Shooter/NN	1.8406874	1	500
Shooting-Ergebnisse/NN	7.3163137	1	2
Shootouts/NN	5.8972297	1	9
Shop/NE	-0.6001534	1	5891
Shoppen/NN	1.8931274	1	517
Shopping/NN	1.3079921	1	877
Short-Positionen/NN	4.5776267	1	32
Shorts/NN	3.0562193	4	600
Show/Kane/NN	7.9449224	1	1
Show/NN	1.7309729	30	16877
Showdown/NN	1.6441367	2	1285
Showeinlage/NN	3.374732	2	223
Shrine/NE	1.7737439	1	510
Shuar-Krieger/NN	6.1957226	1	7
Shuttles/NN	1.6388752	1	613
Sibirien/NE	0.24706341	1	2509
Sibylla/NE	2.6366546	1	238
